( henrySimon_00001 "We'll still need a database" )
( henrySimon_00002 "They're implying natural" )
( henrySimon_00003 "So it's the evaluation of synthetic speech" )
( henrySimon_00004 "And they would perform a task" )
( henrySimon_00005 "e" )
( henrySimon_00006 "I can say What can [k ae n] it do for" )
( henrySimon_00007 "Joins are bad!" )
( henrySimon_00008 "to this one" )
( henrySimon_00009 "He calls that the Independent Feature Formulation because a mismatch in one feature and a mismatch in another feature both count independently towards the total cost" )
( henrySimon_00010 "Maybe we've taken lots of novels from Project Gutenberg" )
( henrySimon_00011 "Have a go for yourself" )
( henrySimon_00012 "Which of those ideas was best?" )
( henrySimon_00013 "Let's start with the language model" )
( henrySimon_00014 "zone" )
( henrySimon_00015 "This diagram is a way of writing down the search problem" )
( henrySimon_00016 "In F0 we might not do it on Hertz" )
( henrySimon_00017 "But what exactly should we record?" )
( henrySimon_00018 "Or vice versa" )
( henrySimon_00019 "I won't draw them in, just to keep things neat" )
( henrySimon_00020 "The outcome helps me make a decision" )
( henrySimon_00021 "It has structure" )
( henrySimon_00022 "We could look at the rate of change (the deltas)" )
( henrySimon_00023 "Consider these two paths" )
( henrySimon_00024 "So the potential is for extremely high quality" )
( henrySimon_00025 "That's gonna be a lot more pleasant for listeners" )
( henrySimon_00026 "Now we have a full working speech synthesizer" )
( henrySimon_00027 "All the units are of the same type" )
( henrySimon_00028 "We go through the short pause model" )
( henrySimon_00029 "This function is unable to do that" )
( henrySimon_00030 "Here's an old-fashioned way of doing that: translate ('tr') it" )
( henrySimon_00031 "That's the most common choice" )
( henrySimon_00032 "So let's turn our minds then to whether an objective measure is even possible" )
( henrySimon_00033 "Maybe then we can publish a paper" )
( henrySimon_00034 "We get a great, big, long HMM" )
( henrySimon_00035 "I use extended grip ('egrep') - it's a bit more powerful" )
( henrySimon_00036 "I'm now going to pull out individual characters" )
( henrySimon_00037 "And so we need to have at least five people" )
( henrySimon_00038 "Now, you'll often see this curve called a Zipf distribution" )
( henrySimon_00039 "That's optional" )
( henrySimon_00040 "Another way is just to talk more generally about the overall spectral envelope" )
( henrySimon_00041 "So to wrap this part up" )
( henrySimon_00042 "It's lower than all of the rest" )
( henrySimon_00043 "So how big to make the test" )
( henrySimon_00044 "This is essentially just a Hidden Markov Model" )
( henrySimon_00045 "It could also be the half-phone" )
( henrySimon_00046 "That we're very tedious to try and do by hand" )
( henrySimon_00047 "The algorithm requires the large corpus" )
( henrySimon_00048 "We've got context which is the combination of linguistic features in the environment of this unit" )
( henrySimon_00049 "The task now is to choose amongst them" )
( henrySimon_00050 "Perhaps we'll normalize number of types by the length of the sentence" )
( henrySimon_00051 "They don't have waveforms" )
( henrySimon_00052 "We have to figure out that for ourselves" )
( henrySimon_00053 "Those points might be described" )
( henrySimon_00054 "The motivation for that should be obvious" )
( henrySimon_00055 "It's hard to see where that will be acceptable" )
( henrySimon_00056 "I've rewritten segments as diphones" )
( henrySimon_00057 "But that's an open question" )
( henrySimon_00058 "That only captures very local phonetic variation" )
( henrySimon_00059 "Imagine I have basic system" )
( henrySimon_00060 "Let's just give them names: refer to them a Path A and Path B" )
( henrySimon_00061 "That's the process known as co-articulation" )
( henrySimon_00062 "I'll remove it from the large database" )
( henrySimon_00063 "I am going to shorten that" )
( henrySimon_00065 "That's a rather cumbersome phrase!" )
( henrySimon_00066 "Here's what our speaker said" )
( henrySimon_00067 "Go and do this on your own" )
( henrySimon_00068 "Everything is symmetrical" )
( henrySimon_00069 "We might use throwaway listeners who are very unreliable" )
( henrySimon_00070 "In the exercise to "Build your own digit recognizer", we needed to know that the beginning of this model aligned with the speech and where the end of the model aligned with the speech" )
( henrySimon_00071 "They're both also voiced" )
( henrySimon_00072 "Unfortunately Taylor fails to label his axes" )
( henrySimon_00073 "And we might include some references and might even hybridise rating and sorting" )
( henrySimon_00074 "So Mel Cepstral distortion" )
( henrySimon_00075 "Or it has, optionally, vowel reduction like this" )
( henrySimon_00076 "Maybe you could write it in Python" )
( henrySimon_00077 "Use any data you want" )
( henrySimon_00078 "Just pull them from some domain" )
( henrySimon_00079 "That's all we have to go on" )
( henrySimon_00080 "There are phonological effects such as assimilation where entire sounds change category depending on their environment" )
( henrySimon_00081 "We can make that join at the phone boundary fairly successfully" )
( henrySimon_00082 "So, using features still has a place" )
( henrySimon_00083 "Or is it down near the bottom?" )
( henrySimon_00084 "We could just have two options" )
( henrySimon_00085 "We say those units are heterogeneous" )
( henrySimon_00086 "Think about why we even need to evaluate" )
( henrySimon_00087 "However, we're not quite there yet" )
( henrySimon_00088 "If the contours are identical, the RMSE is zero" )
( henrySimon_00089 "There might be hundreds or thousands of common diphones" )
( henrySimon_00090 "Let's wrap up our discussion of the target cost function" )
